home_team_name,away_team_name,home_team_goal_count,away_team_goal_count,status,timestamp,referee,home_team_possession,away_team_possession,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,away_team_yellow_cards,home_team_pre_match_xg,away_team_pre_match_xg,is_cup,home_team_lsi,away_team_lsi
Coquimbo Unido,Colo Colo,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Universidad de Concepcion,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,A. Italiano,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Union La Calera,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Palestino,,,upcoming,1791748800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Coquimbo Unido,,,upcoming,1792886400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Concepción,,,upcoming,1792886400,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Colo Colo,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Cobresal,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Everton de Vina,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Deportes Limache,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,U. Catolica,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Huachipato,,,upcoming,1792962000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,Universidad de Concepcion,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Nublense,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,D. La Serena,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Union La Calera,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Everton de Vina,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Universidad de Chile,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Palestino,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,A. Italiano,,,upcoming,1793566800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Cobresal,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,O'Higgins,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,Concepción,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Huachipato,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Coquimbo Unido,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Colo Colo,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,Palestino,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Deportes Limache,,,upcoming,1794171600,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,U. Catolica,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Union La Calera,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Universidad de Chile,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,Nublense,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Concepción,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Everton de Vina,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,A. Italiano,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,D. La Serena,,,upcoming,1795381200,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Colo Colo,D. La Serena,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Everton de Vina,O'Higgins,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Union La Calera,Universidad de Concepcion,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
A. Italiano,Palestino,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Coquimbo Unido,Deportes Limache,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Nublense,Cobresal,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
U. Catolica,Huachipato,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Concepción,Universidad de Chile,,,upcoming,1795986000,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Palestino,Everton de Vina,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
O'Higgins,Coquimbo Unido,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Chile,Union La Calera,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Universidad de Concepcion,U. Catolica,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Huachipato,Nublense,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Cobresal,Colo Colo,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
D. La Serena,A. Italiano,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
Deportes Limache,Concepción,,,upcoming,1796590800,,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0
