fixture_id,date,timestamp,referee,venue_city,home_team,home_id,away_team,away_id,home_goals,away_goals,league_id,season,home_yellow_cards,away_yellow_cards,home_xg,away_xg,home_corners,away_corners,home_fouls,away_fouls,has_real_stats,home_elo,away_elo,home_rest_days,away_rest_days,home_travel_km,away_travel_km,referee_avg_cards
1035565,2023-06-12T18:45:00+00:00,1686595500,,,Iraq U23,10192,Jordan U23,10938,2,2,10,2023,5.0,2.0,0.8294657561938621,0.6319280886663223,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028636,2023-06-12T19:00:00+00:00,1686596400,M. Kéïta,Rabat,Morocco,31,Cape Verde Islands,1533,0,0,10,2023,1.0,0.0,1.3577235922782194,2.264261981042021,0.0,0.0,0.0,0.0,0,1967.1633849883847,1400.0,30.0,7.0,0.0,0.0,4.5
1028664,2023-06-12T21:30:00+00:00,1686605400,O. Vergara,"Chester, Pennsylvania",Trinidad and Tobago,5168,Guatemala,5161,1,0,10,2023,2.0,3.0,1.9083710372176728,1.7658852011359376,0.0,0.0,0.0,0.0,0,1436.7661069658475,1394.7259363612468,0.9791666666666666,0.9791666666666666,0.0,0.0,4.5
1035625,2023-06-13T10:00:00+00:00,1686650400,,,Australia U18,21458,Norway U18,21474,2,1,10,2023,3.0,4.0,2.496178906012307,1.0585571691804168,0.0,0.0,0.0,0.0,0,1380.28774368332,1390.28774368332,2.0,1.7083333333333333,0.0,0.0,4.5
1035626,2023-06-13T14:30:00+00:00,1686666600,,,Slovenia U18,21480,Poland U18,21476,1,0,10,2023,3.0,0.0,1.0028714842222903,1.6617866335903255,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035627,2023-06-13T15:00:00+00:00,1686668400,,,Poland U16,21475,Norway U16,21473,3,1,10,2023,2.0,2.0,2.177053844673575,2.33932654434868,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035629,2023-06-13T16:00:00+00:00,1686672000,,,Portugal U18,19073,England U18,21466,0,0,10,2023,1.0,3.0,1.3033708529348569,1.8677087037464888,0.0,0.0,0.0,0.0,0,1419.71225631668,1409.71225631668,1.9583333333333333,2.25,0.0,0.0,4.5
1035567,2023-06-13T20:00:00+00:00,1686686400,,,Curaçao,5530,Puerto Rico,5539,0,0,10,2023,4.0,0.0,1.6595393578980413,1.5759910717354022,0.0,0.0,0.0,0.0,0,1399.7226696016123,1400.0,30.0,7.0,0.0,0.0,4.5
1034555,2023-06-13T22:00:00+00:00,1686693600,,"Fort Lauderdale, Florida",Puerto Rico,5539,Curaçao,5530,0,0,10,2023,3.0,3.0,1.076524468685762,2.2356086546362284,0.0,0.0,0.0,0.0,0,1399.9920177911808,1399.7306518104315,0.08333333333333333,0.08333333333333333,0.0,0.0,4.5
1034556,2023-06-14T08:00:00+00:00,1686729600,,Maputo,Mozambique,1512,Malawi,1495,1,1,10,2023,3.0,0.0,0.6908210120783216,1.8250585962607069,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1035568,2023-06-14T08:00:00+00:00,1686729600,,,Romania U17,17973,Austria U17,17939,3,0,10,2023,0.0,1.0,1.039964318280258,0.7187854943149412,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035569,2023-06-14T10:00:00+00:00,1686736800,,,Latvia U19,10339,Lithuania U19,10370,3,0,10,2023,3.0,1.0,1.2693271558068038,0.7818858028460995,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028637,2023-06-14T11:00:00+00:00,1686740400,A. Rakotojaona,Saint Pierre,Kenya,1511,Pakistan,5535,1,0,10,2023,2.0,1.0,1.835551319192392,1.8206974933018336,0.0,0.0,0.0,0.0,0,1398.6865974349441,1380.28774368332,30.0,2.9791666666666665,0.0,0.0,4.5
1035570,2023-06-14T11:00:00+00:00,1686740400,,,Pakistan,5535,Kenya,1511,0,1,10,2023,1.0,0.0,0.7914786029782848,1.1266318145828738,0.0,0.0,0.0,0.0,0,1370.8168107915278,1408.1575303267364,0.0,0.0,0.0,0.0,4.5
1016623,2023-06-14T12:30:00+00:00,1686745800,Usaid Jamal,Surabaya,Indonesia,1571,Palestine,1562,0,0,10,2023,2.0,3.0,2.05079422777261,1.258914990261631,0.0,0.0,0.0,0.0,0,1409.4249887221547,1399.4249887221547,30.0,30.0,0.0,0.0,4.5
1035630,2023-06-14T12:30:00+00:00,1686745800,,,Netherlands U21,8211,Japan U22,21468,0,0,10,2023,2.0,0.0,1.0105874365632943,1.4349761988270535,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028668,2023-06-14T13:00:00+00:00,1686747600,,Kuala Terengganu,Malaysia,1538,Solomon Islands,5165,4,1,10,2023,3.0,5.0,2.459945581432825,1.3606569165665567,0.0,0.0,0.0,0.0,0,1419.71225631668,1419.7044782546952,30.0,30.0,0.0,0.0,4.5
1034557,2023-06-14T14:00:00+00:00,1686751200,,"Johannesburg, GA",Togo,1534,Lesotho,1518,2,0,10,2023,2.0,3.0,0.8860735066903835,0.8156829107361001,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1035571,2023-06-14T14:30:00+00:00,1686753000,,,Mauritius,1497,Djibouti,1535,1,3,10,2023,0.0,1.0,1.0287358498259174,1.2314337643247784,0.0,0.0,0.0,0.0,0,1409.71225631668,1400.0,3.125,7.0,0.0,0.0,4.5
1028671,2023-06-14T14:30:00+00:00,1686753000,,Saint Pierre,Djibouti,1535,Mauritius,1497,3,1,10,2023,2.0,1.0,0.5174244162737156,0.6313865225505635,0.0,0.0,0.0,0.0,0,1410.2794684162,1399.43278790048,0.0,0.0,0.0,0.0,4.5
1035572,2023-06-14T14:45:00+00:00,1686753900,,,UAE U23,10184,Jordan U23,10938,1,2,10,2023,5.0,4.0,2.3045685143852603,2.294611241898329,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,1.8333333333333333,0.0,0.0,4.5
1034558,2023-06-14T15:00:00+00:00,1686754800,,Douala,Congo DR,1508,Uganda,1519,1,0,10,2023,2.0,2.0,0.6856874851633239,0.7279355483442385,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,30.0,0.0,0.0,4.5
1035573,2023-06-14T15:00:00+00:00,1686754800,,,Finland U19,10333,Estonia U19,10361,2,1,10,2023,4.0,1.0,2.286109317623338,2.410439078982733,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035574,2023-06-14T16:00:00+00:00,1686758400,,,Albania U19,10354,Kosovo U19,20785,1,0,10,2023,3.0,1.0,1.1967143207495703,1.638675425967254,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035575,2023-06-14T16:45:00+00:00,1686761100,,,Iran U23,10937,Syria U23,10958,3,1,10,2023,3.0,2.0,1.8572567213666848,2.4884256800578446,0.0,0.0,0.0,0.0,0,1400.0,1390.0,7.0,2.0,0.0,0.0,4.5
1035576,2023-06-14T18:45:00+00:00,1686768300,,,Yemen U23,10965,Oman U23,10950,0,3,10,2023,2.0,0.0,2.1110885600613525,2.3695674856516185,0.0,0.0,0.0,0.0,0,1400.0,1410.0,7.0,2.1666666666666665,0.0,0.0,4.5
1028640,2023-06-14T23:30:00+00:00,1686785400,Wagner do Nascimento Magalhaes,Montevideo,Uruguay,7,Nicaragua,5164,4,1,10,2023,1.0,1.0,1.2369338137580328,1.5378599808121618,0.0,0.0,0.0,0.0,0,1975.3295606515585,1394.8557949329272,30.0,3.9791666666666665,0.0,0.0,4.5
1035631,2023-06-15T09:00:00+00:00,1686819600,,,Poland U16,21475,Norway U16,21473,2,1,10,2023,3.0,2.0,2.243511680738308,1.7883352554858802,0.0,0.0,0.0,0.0,0,1410.0,1390.0,1.75,1.75,0.0,0.0,4.5
1035577,2023-06-15T10:00:00+00:00,1686823200,,,China PR U23,10932,Korea Republic U23,10177,1,3,10,2023,3.0,0.0,1.4851060515067056,1.691349853609239,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028641,2023-06-15T10:10:00+00:00,1686823800,A. Madley,Toyota,Japan,12,El Salvador,5159,6,0,10,2023,0.0,0.0,2.3656907765401542,0.6986323594188886,0.0,0.0,0.0,0.0,0,1902.4542514830953,1390.0,30.0,30.0,0.0,0.0,4.5
1029582,2023-06-15T11:00:00+00:00,1686826800,,Manila,Philippines,1555,Nepal,1545,1,0,10,2023,2.0,2.0,2.13757412170434,2.0634348587728613,0.0,0.0,0.0,0.0,0,1380.28774368332,1418.8754150356895,30.0,30.0,0.0,0.0,4.5
1035578,2023-06-15T11:00:00+00:00,1686826800,,,Vanuatu,5170,Mongolia,5534,1,0,10,2023,1.0,2.0,2.2700151420272423,1.0299455126454415,0.0,0.0,0.0,0.0,0,1380.5624953240258,1381.4114327409432,2.875,3.0,0.0,0.0,4.5
1028642,2023-06-15T12:00:00+00:00,1686830400,"Ning Ma, China",Beijing,Argentina,26,Australia,20,2,0,10,2023,2.0,2.0,0.8938460582465864,2.493411258238615,0.0,0.0,0.0,0.0,0,2141.0646199441985,1844.5344294428035,30.0,30.0,0.0,0.0,4.5
1028669,2023-06-15T12:00:00+00:00,1686830400,,Phnom Penh,Cambodia,1543,Bangladesh,1560,0,1,10,2023,3.0,1.0,0.9342242853668732,1.240593987579172,0.0,0.0,0.0,0.0,0,1400.0,1399.4249887221547,7.0,30.0,0.0,0.0,4.5
1028670,2023-06-15T12:30:00+00:00,1686832200,,Hai Phong,Vietnam,1542,Hong Kong,4460,1,0,10,2023,2.0,2.0,1.395041595148249,1.0942631692629248,0.0,0.0,0.0,0.0,0,1400.0,1390.28774368332,7.0,30.0,0.0,0.0,4.5
1035579,2023-06-15T12:30:00+00:00,1686832200,,,Tajikistan U23,10959,Hong Kong U23,10934,1,1,10,2023,5.0,1.0,1.6497487937747288,0.6058206201411471,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035632,2023-06-15T14:00:00+00:00,1686837600,,,Belarus U21,8182,Russia U20,21478,5,1,10,2023,3.0,3.0,0.502506379623463,1.0374044730195902,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035580,2023-06-15T14:00:00+00:00,1686837600,,,India,1537,Lebanon,1551,0,0,10,2023,1.0,1.0,1.89204630162677,0.7856752284729878,0.0,0.0,0.0,0.0,0,1437.7214016878343,1399.7209080078385,3.0,3.125,0.0,0.0,4.5
1035633,2023-06-15T14:00:00+00:00,1686837600,,,Bulgaria U18,21463,Austria U18,21460,1,0,10,2023,1.0,0.0,1.304174590199897,1.383536753454374,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035581,2023-06-15T15:00:00+00:00,1686841200,,,North Macedonia U21,8212,Armenia U21,8179,1,1,10,2023,0.0,2.0,2.07155578703702,1.5712637411148802,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035582,2023-06-15T15:00:00+00:00,1686841200,,,Egypt U23,10172,Ghana U23,20546,1,1,10,2023,3.0,0.0,0.583325998792452,1.6181147726251468,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035584,2023-06-15T15:30:00+00:00,1686843000,,,Poland U21,8215,Finland U21,8193,1,1,10,2023,3.0,2.0,1.565234175996541,1.5612824068704731,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035585,2023-06-15T15:30:00+00:00,1686843000,,,Bulgaria U21,8185,Montenegro U21,8210,1,0,10,2023,1.0,6.0,1.1723346609897165,2.117176822513631,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035583,2023-06-15T15:30:00+00:00,1686843000,,,Slovakia U21,8223,Hungary U21,16500,0,1,10,2023,2.0,3.0,1.0120942792272791,1.770448120322295,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035587,2023-06-15T16:00:00+00:00,1686844800,,,Georgia U21,8195,Cyprus U21,8187,2,0,10,2023,2.0,3.0,0.9262814177323152,1.278276131102097,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028639,2023-06-15T16:00:00+00:00,1686844800,S. Ebner,Ritzing,Jamaica,2385,Qatar,1569,1,2,10,2023,0.0,2.0,2.468925607318494,0.6891652611631505,0.0,0.0,0.0,0.0,0,1542.5618547698182,1400.0,30.0,7.0,0.0,0.0,4.5
1035586,2023-06-15T16:00:00+00:00,1686844800,,,Scotland U21,8221,Norway U21,8214,0,0,10,2023,4.0,2.0,1.6334309505072844,1.88558140432928,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035635,2023-06-15T17:00:00+00:00,1686848400,,,Wales U18,21481,Norway U19,10342,0,1,10,2023,0.0,2.0,1.0810310074861469,0.7188643862234954,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035588,2023-06-15T17:00:00+00:00,1686848400,,,Kuwait,1570,Sudan,1510,2,1,10,2023,1.0,5.0,1.3290449314276505,0.9419987450576024,0.0,0.0,0.0,0.0,0,1429.14549997581,1400.0,3.7083333333333335,30.0,0.0,0.0,4.5
1035589,2023-06-15T17:30:00+00:00,1686850200,,,Israel U21,8200,Belgium U21,8183,0,2,10,2023,1.0,2.0,1.7003980584298428,1.6222284000249998,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028638,2023-06-16T00:00:00+00:00,1686873600,J. Herrera,"Washington, District of Columbia",Venezuela,2379,Honduras,4672,1,0,10,2023,2.0,2.0,0.7313488884336534,1.7916302733965477,0.0,0.0,0.0,0.0,0,1725.3039413723236,1410.0,30.0,30.0,0.0,0.0,4.5
1028644,2023-06-16T03:00:00+00:00,1686884400,N. Saghafi,"Carson, California",Costa Rica,29,Guatemala,5161,0,1,10,2023,0.0,0.0,1.181040535949543,0.7382070003062489,0.0,0.0,0.0,0.0,0,1580.0,1385.9300787202187,7.0,3.2291666666666665,0.0,0.0,4.5
1035590,2023-06-16T08:00:00+00:00,1686902400,,,Romania U17,17973,Austria U17,17939,2,2,10,2023,7.0,2.0,2.4140072576930223,1.113482281482541,0.0,0.0,0.0,0.0,0,1410.0,1390.0,2.0,2.0,0.0,0.0,4.5
1035636,2023-06-16T08:30:00+00:00,1686904200,,,Albania U19,10354,Kosovo U19,20785,0,0,10,2023,0.0,2.0,1.3665717097931993,2.1945126059875584,0.0,0.0,0.0,0.0,0,1410.0,1390.0,1.6875,1.6875,0.0,0.0,4.5
1035591,2023-06-16T10:00:00+00:00,1686909600,,,Estonia U19,10361,Latvia U19,10339,6,2,10,2023,3.0,4.0,0.6921076781836344,1.439919415148778,0.0,0.0,0.0,0.0,0,1390.0,1410.0,1.7916666666666667,2.0,0.0,0.0,4.5
1028643,2023-06-16T10:30:00+00:00,1686911400,R. Tanimoto,Dalian,China,1566,Myanmar,1556,4,0,10,2023,1.0,0.0,1.9522933759018128,2.303799067441373,0.0,0.0,0.0,0.0,0,1390.0,1390.28774368332,30.0,30.0,0.0,0.0,4.5
1035637,2023-06-16T10:30:00+00:00,1686911400,,,China U22,21464,Uzbekistan U23,10963,1,3,10,2023,6.0,2.0,0.6558766360513586,0.8114272357673604,0.0,0.0,0.0,0.0,0,1400.0,1410.0,7.0,4.854166666666667,0.0,0.0,4.5
1028645,2023-06-16T11:00:00+00:00,1686913200,S. Evans,Busan,South Korea,17,Peru,30,0,1,10,2023,0.0,2.0,1.4304909518743794,0.8817252912953195,0.0,0.0,0.0,0.0,0,1855.2198182766863,1769.4382967143865,30.0,30.0,0.0,0.0,4.5
1021904,2023-06-16T11:00:00+00:00,1686913200,Kwok Man Liu,Gaoxiong,Chinese Taipei,1557,Thailand,1564,2,2,10,2023,5.0,1.0,1.9354843464747264,0.723127120372332,0.0,0.0,0.0,0.0,0,1400.0,1380.28774368332,7.0,30.0,0.0,0.0,4.5
1029484,2023-06-16T11:30:00+00:00,1686915000,,Singapore,Singapore,1546,Papua New Guinea,8175,2,2,10,2023,2.0,2.0,1.9451798093170296,1.5739414039054032,0.0,0.0,0.0,0.0,0,1410.0,1400.0,30.0,7.0,0.0,0.0,4.5
1035592,2023-06-16T14:00:00+00:00,1686924000,,,Azerbaijan U19,10357,Georgia U19,10335,2,1,10,2023,2.0,0.0,2.407466584987966,1.7899946992192974,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035638,2023-06-16T14:00:00+00:00,1686924000,,,Bulgaria U16,21462,Austria U16,21459,0,3,10,2023,1.0,2.0,1.3371454780077328,2.271812432960215,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035639,2023-06-16T14:00:00+00:00,1686924000,,,Romania U18,21477,North Macedonia U18,21472,1,1,10,2023,2.0,1.0,2.272088671146938,0.5373134731550011,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035593,2023-06-16T14:45:00+00:00,1686926700,,,Lebanon U23,10943,Yemen U23,10965,1,2,10,2023,4.0,3.0,1.4230886647138978,1.2290093757189204,0.0,0.0,0.0,0.0,0,1390.0,1390.28774368332,4.0,1.8333333333333333,0.0,0.0,4.5
1035594,2023-06-16T15:00:00+00:00,1686927600,,,Finland U19,10333,Lithuania U19,10370,3,2,10,2023,1.0,1.0,0.7690216200957329,0.5847861180644678,0.0,0.0,0.0,0.0,0,1410.0,1390.0,2.0,2.2083333333333335,0.0,0.0,4.5
1035595,2023-06-16T15:30:00+00:00,1686929400,,,Austria U21,8180,Iceland U21,8199,3,1,10,2023,1.0,1.0,1.0417424061205558,0.8580382955910746,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035596,2023-06-16T16:00:00+00:00,1686931200,,,Germany U21,8196,Switzerland U21,8226,3,1,10,2023,0.0,4.0,2.47691589115646,1.1504077199340044,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035597,2023-06-16T16:00:00+00:00,1686931200,,,Ukraine U21,8228,Republic of Ireland U21,8217,2,2,10,2023,1.0,1.0,1.2717782318131887,0.5801093317976476,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035598,2023-06-16T16:30:00+00:00,1686933000,,,France U21,8194,Mexico U20,10293,1,0,10,2023,2.0,2.0,0.8038649941366773,2.47912889160007,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035599,2023-06-16T16:45:00+00:00,1686933900,,,Palestine U23,10952,Iran U23,10937,1,1,10,2023,3.0,3.0,1.155931493126081,0.7281416553347673,0.0,0.0,0.0,0.0,0,1410.0,1409.71225631668,4.0,2.0,0.0,0.0,4.5
1012347,2023-06-16T17:00:00+00:00,1686934800,"Craig Pawson, England",Solna,Sweden,5,New Zealand,4673,4,1,10,2023,1.0,4.0,2.1961698113377386,1.1405901838118977,0.0,0.0,0.0,0.0,0,1823.2591712865478,1410.0,30.0,30.0,0.0,0.0,4.5
1028646,2023-06-16T18:30:00+00:00,1686940200,"Stefan Ebner, Austria",Wien,Serbia,14,Jordan,1548,3,2,10,2023,3.0,1.0,1.5578383632735546,2.374524890521729,0.0,0.0,0.0,0.0,0,1804.305055020984,1409.71225631668,30.0,30.0,0.0,0.0,4.5
1028647,2023-06-16T18:45:00+00:00,1686941100,"Orel Grinfeeld, Israel",Warszawa,Poland,24,Germany,25,1,0,10,2023,4.0,2.0,1.5773892583592204,0.7681136272355027,0.0,0.0,0.0,0.0,0,1810.0,1916.6100672328778,7.0,4.114583333333333,0.0,0.0,4.5
1035600,2023-06-16T18:45:00+00:00,1686941100,,,Iraq U23,10192,UAE U23,10184,3,0,10,2023,3.0,2.0,1.4032939433182752,2.216378267844504,0.0,0.0,0.0,0.0,0,1400.0,1390.0,4.0,2.1666666666666665,0.0,0.0,4.5
1028648,2023-06-16T19:00:00+00:00,1686942000,Miguel Nogueira,Valencia,Colombia,8,Iraq,1567,1,0,10,2023,2.0,3.0,2.019958243697861,1.4797437301838074,0.0,0.0,0.0,0.0,0,1946.872466485822,1390.2517072213388,30.0,30.0,0.0,0.0,4.5
1028649,2023-06-17T00:30:00+00:00,1686961800,N. Lamolina,Viña del Mar,Chile,2383,Dominican Republic,5532,5,0,10,2023,0.0,2.0,0.5357809343242659,1.2306505386606468,0.0,0.0,0.0,0.0,0,1759.207249888016,1400.0,5.0625,7.0,0.0,0.0,4.5
1028672,2023-06-17T12:00:00+00:00,1687003200,,Saint Pierre,Pakistan,5535,Djibouti,1535,1,3,10,2023,4.0,0.0,1.0747063425363474,0.8101256743954757,0.0,0.0,0.0,0.0,0,1361.8874439964939,1419.9673772411968,3.0416666666666665,2.8958333333333335,0.0,0.0,4.5
1035602,2023-06-17T12:00:00+00:00,1687003200,,,Djibouti,1535,Pakistan,5535,3,1,10,2023,1.0,2.0,2.02454885448948,1.7079278412464485,0.0,0.0,0.0,0.0,0,1428.3111019058758,1353.5437193318148,0.0,0.0,0.0,0.0,4.5
1035603,2023-06-17T16:00:00+00:00,1687017600,,,Turkey U21,8227,Azerbaijan U21,8181,1,0,10,2023,2.0,2.0,0.776202578689261,2.1825974682846843,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1028928,2023-06-17T19:30:00+00:00,1687030200,A. Treimanis,Cornella de Llobregat,Brazil,6,Guinea,1509,4,1,10,2023,3.0,1.0,1.8436837844786245,1.9562304363850465,0.0,0.0,0.0,0.0,0,2037.4660183666654,1400.0,30.0,7.0,0.0,0.0,3.75
1028651,2023-06-17T23:30:00+00:00,1687044600,V. Rivas,"Harrison, New Jersey",Ecuador,2382,Bolivia,2381,1,0,10,2023,2.0,7.0,1.166900052173442,1.3854522222656187,0.0,0.0,0.0,0.0,0,1765.4655705571965,1400.2128705827906,30.0,30.0,0.0,0.0,4.5
1037604,2023-06-18T07:30:00+00:00,1687073400,,,Lithuania U18,21504,Estonia U18,21503,2,1,10,2023,4.0,5.0,2.46590160428302,2.346414522033082,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1035660,2023-06-18T08:00:00+00:00,1687075200,,,Bulgaria U18,21463,Austria U18,21460,0,1,10,2023,4.0,0.0,1.026471714820374,2.4411588858458426,0.0,0.0,0.0,0.0,0,1410.0,1390.0,2.75,2.75,0.0,0.0,4.5
1035605,2023-06-18T10:00:00+00:00,1687082400,,,Scotland U21,8221,Norway U21,8214,1,1,10,2023,1.0,3.0,2.3042991235739256,2.439479003380669,0.0,0.0,0.0,0.0,0,1400.0,1400.0,2.75,2.75,0.0,0.0,4.5
1035640,2023-06-18T10:30:00+00:00,1687084200,,,Latvia U18,21471,Finland U18,21467,2,2,10,2023,2.0,2.0,2.3548917376079923,1.311364672658664,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1029485,2023-06-18T11:30:00+00:00,1687087800,,Singapore,Singapore,1546,Solomon Islands,5165,1,1,10,2023,2.0,1.0,1.604638640892952,0.9801750055045182,0.0,0.0,0.0,0.0,0,1409.71225631668,1409.704702125315,2.0,3.9375,0.0,0.0,4.5
1028652,2023-06-18T11:30:00+00:00,1687087800,B. Tsimanohitsy,Saint Pierre,Mauritius,1497,Kenya,1511,1,0,10,2023,1.0,0.0,1.5064113995553012,1.4501707850964975,0.0,0.0,0.0,0.0,0,1389.7448790754831,1417.0868971217703,3.875,4.020833333333333,0.0,0.0,4.5
1035642,2023-06-18T14:00:00+00:00,1687096800,,,Wales U18,21481,Norway U19,10342,2,2,10,2023,0.0,2.0,1.574858409721681,1.3717734906784849,0.0,0.0,0.0,0.0,0,1390.0,1410.0,2.875,2.875,0.0,0.0,4.5
1035641,2023-06-18T14:00:00+00:00,1687096800,,,Romania U18,21477,North Macedonia U18,21472,3,0,10,2023,2.0,3.0,0.7857584559733586,0.6636474385659217,0.0,0.0,0.0,0.0,0,1400.0,1400.0,2.0,2.0,0.0,0.0,4.5
1035607,2023-06-18T14:00:00+00:00,1687096800,,,Belarus U19,10358,Georgia U19,10335,2,0,10,2023,1.0,2.0,1.7966098535317985,1.9211702361538667,0.0,0.0,0.0,0.0,0,1400.0,1390.0,7.0,2.0,0.0,0.0,4.5
1035661,2023-06-18T14:00:00+00:00,1687096800,,,India,1537,Lebanon,1551,2,0,10,2023,3.0,5.0,2.0029173288756503,2.306854868778786,0.0,0.0,0.0,0.0,0,1436.632000166781,1400.8103095288918,3.0,3.0,0.0,0.0,4.5
1028650,2023-06-18T14:30:00+00:00,1687098600,G. Tejera,Asunción,Paraguay,2380,Nicaragua,5164,2,0,10,2023,1.0,0.0,1.5668592600203337,2.414542628450804,0.0,0.0,0.0,0.0,0,1633.0643433443774,1394.1722865647762,30.0,3.625,0.0,0.0,4.125
1036535,2023-06-18T15:00:00+00:00,1687100400,,,Iran U23,10937,Jordan U23,10938,0,0,10,2023,4.0,0.0,0.8702681560106416,0.5567450624215566,0.0,0.0,0.0,0.0,0,1409.7205382437342,1410.0,1.9270833333333333,4.010416666666667,0.0,0.0,4.5
1035608,2023-06-18T15:30:00+00:00,1687102200,,,Torpedo Zhodino,385,Russia U21,8219,1,0,10,2023,3.0,3.0,1.472855685422217,0.7547023858117554,0.0,0.0,0.0,0.0,0,1400.0,1400.0,7.0,7.0,0.0,0.0,4.5
1031231,2023-06-18T17:00:00+00:00,1687107600,Abdullah Jamali,Cairo,Egypt,32,South Sudan,1496,3,0,10,2023,3.0,3.0,0.7936404701016635,1.952937672267559,0.0,0.0,0.0,0.0,0,1680.0,1400.0,7.0,7.0,0.0,0.0,4.5
1036536,2023-06-18T18:00:00+00:00,1687111200,,,Iraq U23,10192,Oman U23,10950,1,0,10,2023,2.0,4.0,1.0490065660596186,2.4708583265385027,0.0,0.0,0.0,0.0,0,1409.71225631668,1419.71225631668,1.96875,3.96875,0.0,0.0,4.5
1028653,2023-06-18T20:30:00+00:00,1687120200,J. Scheer,"East Hartford, Connecticut",Venezuela,2379,Guatemala,5161,1,0,10,2023,0.0,3.0,1.278384571838518,2.1152413207024274,0.0,0.0,0.0,0.0,0,1728.1045544540727,1400.9992957743084,2.8541666666666665,2.7291666666666665,0.0,0.0,4.5
1028673,2023-06-19T09:00:00+00:00,1687165200,,Dalian,Mação,4767,Myanmar,1556,0,2,10,2023,3.0,4.0,1.4076756446734189,1.529319359441759,0.0,0.0,0.0,0.0,0,1390.0,1380.2794617562658,30.0,2.9375,0.0,0.0,4.5
1035644,2023-06-19T10:30:00+00:00,1687170600,,,China U22,21464,Uzbekistan U23,10963,1,2,10,2023,2.0,1.0,2.46133624705353,1.796325925465722,0.0,0.0,0.0,0.0,0,1390.28774368332,1419.71225631668,3.0,3.0,0.0,0.0,4.5
1029583,2023-06-19T11:00:00+00:00,1687172400,,Manila,Philippines,1555,Chinese Taipei,1557,2,3,10,2023,4.0,1.0,2.201061240331152,1.9864964556869564,0.0,0.0,0.0,0.0,0,1391.3938418739453,1399.43324365913,4.0,3.0,0.0,0.0,4.5
